Type,Point X,Point Y, Point Z,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance
R1,1015.61,322.83,571.25,0.697985897,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.95410163,3.094162938,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.61194463,3.419746036,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,26.09286415,1.573753484,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,10.06662882,4.001137161,A2146801901_701,40000,1.04E-06,3.45,0.3,98.96631049,2.646119695,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,990.36,339.09,603.27,0.65097663,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,36.45911241,0.697809098,A0019904056_1,46074,7.80E-06,210,0.3,0.382131278,2.892658702,A2146801901_701,40000,1.04E-06,3.45,0.3,2.084068091,0.656541462,A0019904056_1,46074,7.80E-06,210,0.3,15.88350892,1.590421481,A2146801901_702,40021,1.04E-06,2.1,0.3,0.024780706,2.283579599,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0.240173818,9.762768447,A2146802101_679,49006,3.50E-08,4.40E-06,40661,89.05730551,2.64600331,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1004.33,333.62,585.62,0.6690129,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.77090453,3.105704583,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.143034382,2.044673255,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,34.15366858,2.588102551,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.35241021,A2146802101_679,49006,3.50E-08,4.40E-06,40661,91.2331617,2.646004771,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1016.22,345.49,570.94,0.693485895,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,21.65718398,5.059872243,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,30.48761064,1.580137012,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,10.43019194,3.961672526,A2146801901_701,40000,1.04E-06,3.45,0.3,99.08996766,2.64601836,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,988.83,363.77,605.71,0.656857304,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.105204003,1.70804255,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,3.443781396,12.22731374,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,8.358870615,18.65158722,A2146801901_701,40000,1.04E-06,3.45,0.3,16.88862984,10.0587318,A2146802101_679,49006,3.50E-08,4.40E-06,40661,89.13851815,2.671466102,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,999.1,352.79,592.58,0.662207959,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.57868823,3.070113257,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,5.669730593,2.026517408,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,32.5224358,1.330388562,A2146801901_702,40021,1.04E-06,2.1,0.3,0.307012745,2.558439542,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.23375817,A2146802101_679,49006,3.50E-08,4.40E-06,40661,90.29043479,2.646000001,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1015.63,371.15,572.2,0.683432519,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.95044699,3.082061582,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.362181954,3.394993049,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,25.88401986,1.565235331,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,10.81955813,3.934529653,A2146801901_701,40000,1.04E-06,3.45,0.3,97.33171991,2.646475527,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1072.4,-71.67,491.87,0.924187282,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,20.50653107,4.272193974,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,41.15546861,2.848129316,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,7.12032329,3.560161645,A2146801901_701,40000,1.04E-06,3.45,0.3,77.80706939,2.500010974,A2146801901_699,40000,1.04E-06,3.45,0.3,10.09126162,2.646000001,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1000.36,373.15,591.42,0.663163608,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.51200641,3.216290358,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,5.594181365,2.020493169,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.78718054,3.386035518,A2146801901_701,40000,1.04E-06,3.45,0.3,5.28946704,10.19259655,A2146802101_679,49006,3.50E-08,4.40E-06,40661,90.04629493,2.646695617,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,987.74,389.33,607.59,0.649969339,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.105444587,1.708414361,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,0.878318337,1.835045649,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,3.214287538,2.38185389,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,14.09982846,3.303565951,A2146801901_701,40000,1.04E-06,3.45,0.3,22.49465609,9.805907161,A2146801901_701,40000,1.04E-06,3.45,0.3,0.462018783,10.32050657,A2146802101_679,49006,3.50E-08,4.40E-06,40661,90.50647311,2.652750919,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,995.83,397.27,597.6,0.660779882,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.94552525,4.550668763,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.350554575,2.432078195,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,30.18834447,1.321492694,A2146801901_702,40021,1.04E-06,2.1,0.3,0.304959853,2.524252172,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0.017079933,10.04920999,A2146802101_679,49006,3.50E-08,4.40E-06,40661,90.29615798,2.646,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1011.2,393.68,578.23,0.681568406,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.96004496,6.353427853,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,10.18365439,2.307405981,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.32376195,2.531595519,A2146801901_701,40000,1.04E-06,3.45,0.3,6.431141556,3.915095192,A2146802101_679,49006,3.50E-08,4.40E-06,40661,93.98554375,2.653034588,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,42.6529487,2.65077571,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1020.79,401.9,566.36,0.704285082,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.47719939,8.48691573,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.774515766,2.157673673,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.81436565,2.82468052,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.78839469,A2146802101_679,49006,3.50E-08,4.40E-06,40661,96.92805687,2.646019858,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1010.44,425.82,579.84,0.681625462,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,24.65450171,24.75387271,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.60339611,2.610921418,A2146801901_701,40000,1.04E-06,3.45,0.3,0.010200484,10.48448761,A2146802101_679,49006,3.50E-08,4.40E-06,40661,93.71831935,1.17E-11,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,995.05,426.12,599.17,0.659621009,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,23.83264548,2.459210713,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,18.73697912,4.663160431,A2146801901_701,40000,1.04E-06,3.45,0.3,13.56865888,10.00317489,A2146802101_679,49006,3.50E-08,4.40E-06,40661,90.80106931,2.651833469,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1007.79,456.67,583.8,0.677422464,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.09290149,3.737188895,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,12.66075977,2.080176524,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,25.01141849,1.586058364,A2146801901_702,40021,1.04E-06,2.1,0.3,0.340816164,2.600221285,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.40088514,A2146802101_679,49006,3.50E-08,4.40E-06,40661,93.34285677,2.646,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1027.29,462.77,559.43,0.708183244,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.80230045,3.296739826,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,14.28577914,2.197815612,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,28.46170183,2.747268588,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.98907435,A2146802101_679,49006,3.50E-08,4.40E-06,40661,95.94434608,3.960411986,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,0,2.646395677,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1023.67,485.38,564.45,0.707601606,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.57553238,3.349780774,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,44.27774217,2.712273516,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.84909406,A2146802101_679,49006,3.50E-08,4.40E-06,40661,98.71933955,2.646101049,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1010.49,478.11,580.84,0.676279644,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.95653556,3.140117603,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.60707801,2.093401004,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.10952135,2.616749315,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.46699726,A2146802101_679,49006,3.50E-08,4.40E-06,40661,94.25916773,4.67E-11,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1007.51,493.66,584.91,0.677341484,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,23.6170785,3.842096906,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,5.271851774,2.105181627,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.54259981,2.594792371,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.37916949,A2146802101_679,49006,3.50E-08,4.40E-06,40661,93.67383511,4.75E-11,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1030.56,488.27,555.86,0.724456146,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.93285668,9.879348359,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.89210232,2.217662192,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,28.71867866,2.772073553,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,11.08829421,A2146802101_679,49006,3.50E-08,4.40E-06,40661,101.5062431,2.646055671,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1025.28,516.28,563.05,0.702673151,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.62775391,3.264429953,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,9.804678289,3.256926132,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,9.639936466,9.867296362,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,0.800086552,13.85601547,A2146802101_679,49006,3.50E-08,4.40E-06,40661,1.761057004,9.12027257,A2146802101_679,49006,3.50E-08,4.40E-06,40661,100.367764,2.655798509,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,41.68001277,2.659337179,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,1.97E-13,2.463165509,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1008.27,521.98,584.53,0.674164043,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,22.5541412,8.38231178,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,0.945968364,1.536592447,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,28.95622624,2.594643928,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.37857571,A2146802101_679,49006,3.50E-08,4.40E-06,40661,95.63242913,2.665292052,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1013.26,530.96,578.45,0.681636497,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,40.97844063,7.597864967,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,14.38804862,2.61914951,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.47659804,A2146802101_679,49006,3.50E-08,4.40E-06,40661,98.40328887,2.675653312,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1039.66,536.66,545.41,0.731985857,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,40.62141659,3.438484682,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,9.028493317,15.63037085,A2146801901_701,40000,1.04E-06,3.45,0.3,2.347494622,11.35243771,A2146802101_679,49006,3.50E-08,4.40E-06,40661,109.3475002,2.67988388,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,40.21063686,2.666752237,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,6.53E-13,5.032550153,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,1020.14,437.81,567.9,0.695494089,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.43232028,8.608553224,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,7.532484071,1.628929411,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,6.442370745,10.18770288,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,2.567543076,3.596289553,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,3.533571304,3.141991554,A2146801901_701,40000,1.04E-06,3.45,0.3,2.690172883,0,A2146801901_701,40000,1.04E-06,3.45,0.3,0.830982548,9.929708982,A2146802101_679,49006,3.50E-08,4.40E-06,40661,96.96356353,2.646504987,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,991.96,451.32,603.56,0.653809056,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.110964051,1.716944443,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,8.015500696,2.004461813,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,13.54978949,3.158182549,A2146801901_701,40000,1.04E-06,3.45,0.3,22.11809303,7.595124703,A2146801901_701,40000,1.04E-06,3.45,0.3,2.447406098,10.21181027,A2146802101_679,49006,3.50E-08,4.40E-06,40661,91.60850747,2.646,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,988.7,389.25,655.08,1.110740807,A2146801901_703,40000,1.04E-06,3.45,0.3,0,4.19170709,A2146801901_703,40000,1.04E-06,3.45,0.3,38.34996956,3.17215661,A2146801901_702,40021,1.04E-06,2.1,0.3,145.9491287,2.646002513,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,987.52,411.65,654.79,1.224390837,A2146801901_703,40000,1.04E-06,3.45,0.3,2.84E-13,4.720356117,A2146801901_703,40000,1.04E-06,3.45,0.3,21.86835621,3.620302411,A2146801901_701,40000,1.04E-06,3.45,0.3,12.44777749,2.633658075,A2146801901_702,40021,1.04E-06,2.1,0.3,23.81529374,3.488049352,A2146801901_702,40021,1.04E-06,2.1,0.3,117.9029184,2.646657448,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,990.97,431.69,652.8,1.027455322,A2146801901_703,40000,1.04E-06,3.45,0.3,0,4.06880554,A2146801901_703,40000,1.04E-06,3.45,0.3,14.5234177,3.764321965,A2146801901_701,40000,1.04E-06,3.45,0.3,7.103185729,2.747287794,A2146801901_701,40000,1.04E-06,3.45,0.3,10.56172279,3.197482412,A2146801901_702,40021,1.04E-06,2.1,0.3,145.8890026,2.647649222,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,42.37497423,2.705761987,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,41.06865731,7.562611011,A2146800801_534,46095,1.10E-06,2.2,0.36,9.842426816,8.252559467,A2146800801_536,49006,3.50E-08,4.40E-06,40661,231.3986924,3.686942337,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,991.41,450.83,651.96,1.121381465,A2146801901_703,40000,1.04E-06,3.45,0.3,0,4.232087176,A2146801901_703,40000,1.04E-06,3.45,0.3,24.95403355,2.920612558,A2146801901_701,40000,1.04E-06,3.45,0.3,10.72394413,3.270615666,A2146801901_702,40021,1.04E-06,2.1,0.3,145.411921,2.646,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,994.52,508.82,647.94,1.123821515,A2146801901_703,40000,1.04E-06,3.45,0.3,1.61E-13,4.203852896,A2146801901_703,40000,1.04E-06,3.45,0.3,26.32356093,3.497322155,A2146801901_701,40000,1.04E-06,3.45,0.3,12.2716508,5.027504844,A2146801901_702,40021,1.04E-06,2.1,0.3,19.98985137,7.571994003,A2146802101_679,49006,3.50E-08,4.40E-06,40661,112.782079,2.692572944,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,41.78995227,2.754841603,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,293.4724981,68.23376468,A2146800102_15,46096,9.70E-07,2.3,0.4,13.48712356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,995.44,527.54,646.42,1.195625755,A2146801901_703,40000,1.04E-06,3.45,0.3,5.08E-13,4.280421234,A2146801901_703,40000,1.04E-06,3.45,0.3,33.20033282,3.989560902,A2146801901_701,40000,1.04E-06,3.45,0.3,14.7414289,5.336654595,A2146801901_702,40021,1.04E-06,2.1,0.3,9.312670613,7.708262286,A2146802101_679,49006,3.50E-08,4.40E-06,40661,110.7219444,4.068012982,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,2.54E-13,2.699575498,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1,986.54,371.23,656.39,1.227830385,A2146801901_703,40000,1.04E-06,3.45,0.3,8.73E-13,4.519865913,A2146801901_703,40000,1.04E-06,3.45,0.3,23.05753922,2.930554743,A2146801901_701,40000,1.04E-06,3.45,0.3,11.62015282,3.437663575,A2146801901_702,40021,1.04E-06,2.1,0.3,0.185756772,0.310195075,A2146801901_702,40021,1.04E-06,2.1,0.3,144.8851849,2.66128058,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
