S. No,Point_ID,Type,Point X,Point Y, Point Z,Thickness_1,ComponentName_1,MaterialID_1,P1_1,P2_1,P3_1,Distance_1,Thickness_2,ComponentName_2,MaterialID_2,P1_2,P2_2,P3_2,Distance_2,Thickness_3,ComponentName_3,MaterialID_3,P1_3,P2_3,P3_3,Distance_3,Thickness_4,ComponentName_4,MaterialID_4,P1_4,P2_4,P3_4,Distance_4,Thickness_5,ComponentName_5,MaterialID_5,P1_5,P2_5,P3_5,Distance_5,Thickness_6,ComponentName_6,MaterialID_6,P1_6,P2_6,P3_6,Distance_6,Thickness_7,ComponentName_7,MaterialID_7,P1_7,P2_7,P3_7,Distance_7,Thickness_8,ComponentName_8,MaterialID_8,P1_8,P2_8,P3_8,Distance_8,Thickness_9,ComponentName_9,MaterialID_9,P1_9,P2_9,P3_9,Distance_9,Thickness_10,ComponentName_10,MaterialID_10,P1_10,P2_10,P3_10,Distance_10,Thickness_11,ComponentName_11,MaterialID_11,P1_11,P2_11,P3_11,Distance_11,Thickness_12,ComponentName_12,MaterialID_12,P1_12,P2_12,P3_12,Distance_12,Thickness_13,ComponentName_13,MaterialID_13,P1_13,P2_13,P3_13,Distance_13,Thickness_14,ComponentName_14,MaterialID_14,P1_14,P2_14,P3_14,Distance_14,Thickness_15,ComponentName_15,MaterialID_15,P1_15,P2_15,P3_15,Distance_15,Thickness_16,ComponentName_16,MaterialID_16,P1_16,P2_16,P3_16,Distance_16,Thickness_17,ComponentName_17,MaterialID_17,P1_17,P2_17,P3_17,Distance_17,Thickness_18,ComponentName_18,MaterialID_18,P1_18,P2_18,P3_18,Distance_18,Thickness_19,ComponentName_19,MaterialID_19,P1_19,P2_19,P3_19,Distance_19,A3MS
212,P41,R2,1027.67,-31.23,548.86,0.695501777,SCREEN_2,43307,9.70E-08,0.4,0.4,1.83E-12,0.941980735,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.252406205,5.99442286,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.154987759,3.211297961,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.00593634,2.140865307,REAR_BRACKET,46072,1.85E-06,24,0.136,192.2327189,0.099490353,A2146801301_566,46014,9.50E-07,1.15,0.43,2.815902804,0.493722939,A2146801301_566,46014,9.50E-07,1.15,0.43,32.89550492,1.511735428,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1231
213,P42,R2,1044.77,-33.9,527.33,0.700786657,SCREEN_2,43307,9.70E-08,0.4,0.4,1.93E-12,0.953780387,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.268094378,6.069511552,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.232087754,3.251524046,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.40685632,2.167682697,REAR_BRACKET,46072,1.85E-06,24,0.136,178.2664473,3.271816134,A2146800901_195,,,,,29.80138794,1.516270108,A2148312000_10,40000,1.04E-06,3.45,0.3,63.98400602,1.744951647,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2936
214,P43,R2,1084.2,-22.97,478.06,0.733119387,SCREEN_2,43307,9.70E-08,0.4,0.4,2.00E-12,0.984682088,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.309179595,5.594784592,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.179037217,0.559506773,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.366832441,3.356870755,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,26.00999757,2.97726303,REAR_BRACKET,46072,1.85E-06,24,0.136,3.607362817,2.585958862,A2146801901_600,46101,1.05E-06,3.1,0.32,36.37832066,2.942004741,A2146801901_600,46101,1.05E-06,3.1,0.32,13.22958779,3.547424738,A2146801901_600,46101,1.05E-06,3.1,0.32,45.23420543,3.026199675,A2146800901_195,,,,,37.65941397,3.032550878,A2146804802_197,40015,1.29E-06,7.63,0.37,12.70573419,2.014228867,A2146804802_197,40015,1.29E-06,7.63,0.37,44.93581941,2.203438148,A2146804802_197,40015,1.29E-06,7.63,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0482
215,P44,R2,1091.44,-4.27,469.34,0.729198897,SCREEN_2,43307,9.70E-08,0.4,0.4,2.08E-12,0.990738636,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.317232051,5.629196798,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.228669328,0.223667581,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.696743024,3.377518079,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,17.78826188,2.251678701,REAR_BRACKET,46072,1.85E-06,24,0.136,12.82098098,2.549610418,A2146801901_600,46101,1.05E-06,3.1,0.32,83.31677292,3.720301148,A2146800901_195,,,,,75.93535689,6.319500235,A2146804802_197,40015,1.29E-06,7.63,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6498
216,P45,R2,1073.41,3.29,492.14,0.722930431,SCREEN_2,43307,9.70E-08,0.4,0.4,2.03E-12,0.97528033,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.296679529,5.54136551,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.177327767,0.553995659,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.354784214,0.077579117,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.030200684,0.235788931,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.607857826,3.324819306,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,33.13736575,2.216546204,REAR_BRACKET,46072,1.85E-06,24,0.136,8.359019195,2.757030985,A2146801901_600,46101,1.05E-06,3.1,0.32,5.296748512,0.243491493,A2146801301_566,46014,9.50E-07,1.15,0.43,0.751942469,6.658977033,A2146801901_595,46014,9.50E-07,1.15,0.43,94.52416119,6.825550299,A2146800901_195,,,,,83.35772244,10.7730445,A2146804802_197,40015,1.29E-06,7.63,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7581
217,P46,R2,1056.31,5.95,513.66,0.709725518,SCREEN_2,43307,9.70E-08,0.4,0.4,2.24E-12,0.961800913,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.278758031,5.901960145,INNER_SCREEN,46064,1.81E-06,44.8,0.35,2.819825403,0.076506891,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.606753422,3.278866747,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.67937191,3.133243915,REAR_BRACKET,46072,1.85E-06,24,0.136,49.63098835,0.543532307,A2146801301_566,46014,9.50E-07,1.15,0.43,101.954926,3.152465009,A2146800901_195,,,,,61.15948972,10.95213329,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9376
218,P47,R2,1042.29,11.57,531.38,0.703409334,SCREEN_2,43307,9.70E-08,0.4,0.4,2.15E-12,0.951485061,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.265042638,6.054904936,INNER_SCREEN,46064,1.81E-06,44.8,0.35,42.91032572,2.374841098,REAR_BRACKET,46072,1.85E-06,24,0.136,183.0144362,3.287864296,A2146800901_195,,,,,27.69944447,1.749094348,A2148312000_10,40000,1.04E-06,3.45,0.3,64.42040435,1.555034209,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9824
219,P48,R2,1032.19,7.4,543.97,0.694262902,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.944572069,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.2558515,6.010913164,INNER_SCREEN,46064,1.81E-06,44.8,0.35,42.9170209,2.036025002,REAR_BRACKET,46072,1.85E-06,24,0.136,185.696304,0.925338347,A2146801301_566,46014,9.50E-07,1.15,0.43,1.910712977,0.925338841,A2146801301_566,46014,9.50E-07,1.15,0.43,11.16039985,0.098102869,A2146800901_195,,,,,23.40231089,2.358940301,A2148312000_10,40000,1.04E-06,3.45,0.3,23.21492283,20.04471127,A2148312000_10,40000,1.04E-06,3.45,0.3,18.98061602,2.345804721,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6312
220,P49,R2,1023.41,-7.28,554.7,0.694275128,SCREEN_2,43307,9.70E-08,0.4,0.4,2.03E-12,0.938952147,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.248379559,5.975150026,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.135198688,3.734468766,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,12.83291073,2.170717401,REAR_BRACKET,46072,1.85E-06,24,0.136,18.03394534,1.959733828,REAR_BRACKET,46072,1.85E-06,24,0.136,180.495945,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.548231017,1.41370068,A2146801901_595,46014,9.50E-07,1.15,0.43,0,1.31523793,A2146801901_595,46014,9.50E-07,1.15,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7078
221,P50,R2,1006.3,10.95,576.55,0.682654684,SCREEN_2,43307,9.70E-08,0.4,0.4,1.96E-12,0.928259978,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.234163834,5.907108949,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.065335082,3.164522651,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,10.8036146,2.150393985,REAR_BRACKET,46072,1.85E-06,24,0.136,18.48024975,2.637102209,A2146801901_600,46101,1.05E-06,3.1,0.32,143.1379703,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.337038648,0,A2146801901_595,46014,9.50E-07,1.15,0.43,20.21188564,27.59916956,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9968
222,P51,R2,990.76,6.64,595.98,0.680515244,SCREEN_2,43307,9.70E-08,0.4,0.4,2.11E-12,0.919596491,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.222645334,5.851977669,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.008727071,3.134988037,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,9.305630451,2.097878452,REAR_BRACKET,46072,1.85E-06,24,0.136,19.73737227,2.612490031,A2146801901_600,46101,1.05E-06,3.1,0.32,111.3096337,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.165391614,0,A2146801901_595,46014,9.50E-07,1.15,0.43,15.88092604,26.41234129,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6975
223,P52,R2,978.56,1.3,611.18,0.56641222,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.103791742,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,6.196905925,1.172307727,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,7.010416773,3.161173902,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,8.723637241,2.075834832,REAR_BRACKET,46072,1.85E-06,24,0.136,35.66233627,2.979099562,A2146801901_600,46101,1.05E-06,3.1,0.32,39.15593756,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.476940688,0,A2146801901_595,46014,9.50E-07,1.15,0.43,8.954976364,31.266037,A2146802402_4,46064,1.81E-06,44.8,0.35,9.533052865,20.70314984,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2457
224,P53,R2,1000.89,-6.1,583,0.684393883,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.925297129,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.230224591,5.888254455,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.045975556,3.154422029,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,10.29070234,2.142302676,REAR_BRACKET,46072,1.85E-06,24,0.136,18.90092048,2.628685024,A2146801901_600,46101,1.05E-06,3.1,0.32,131.8526449,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.278491036,0,A2146801901_595,46014,9.50E-07,1.15,0.43,18.68129391,27.19362823,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6462
225,P54,R2,1019.47,10.02,560.01,0.698439133,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.936262962,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.244804165,5.958037028,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.117627306,3.723773143,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,13.55399705,6.750949032,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,12.79521482,1.45273908,REAR_BRACKET,46072,1.85E-06,24,0.136,171.5496599,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.495041776,0,A2146801901_595,46014,9.50E-07,1.15,0.43,24.40404277,14.94877058,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8059
226,P55,R2,979.08,26.35,611.05,0.573346126,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.103797747,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,5.397815744,1.985170949,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,6.525911344,3.662580735,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,8.694482349,2.075954931,REAR_BRACKET,46072,1.85E-06,24,0.136,35.52277556,2.978697565,A2146801901_600,46101,1.05E-06,3.1,0.32,40.25943177,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.478326404,0,A2146801901_595,46014,9.50E-07,1.15,0.43,36.5047062,1.183047183,A2146802402_4,46064,1.81E-06,44.8,0.35,11.35967342,21.37458588,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2542
227,P56,R2,991.49,28.5,595.51,0.680385441,SCREEN_2,43307,9.70E-08,0.4,0.4,1.96E-12,0.919796694,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.222911514,5.853251692,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.01003522,3.135670549,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,9.315152605,2.120244825,REAR_BRACKET,46072,1.85E-06,24,0.136,19.71226336,2.613058791,A2146801901_600,46101,1.05E-06,3.1,0.32,112.6399389,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.169378841,0,A2146801901_595,46014,9.50E-07,1.15,0.43,1.054556102,1.447071203,A2146801901_595,46014,9.50E-07,1.15,0.43,13.51123267,26.43983789,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0846
228,P57,R2,998.34,32.11,586.98,0.681086116,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.923511162,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.227850067,5.876889211,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.034305886,3.148333506,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,9.976195024,2.137411818,REAR_BRACKET,46072,1.85E-06,24,0.136,19.15983932,2.623611255,A2146801901_600,46101,1.05E-06,3.1,0.32,126.3804931,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.24313923,0,A2146801901_595,46014,9.50E-07,1.15,0.43,17.85104734,26.94912081,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6899
229,P58,R2,1006.92,34.41,576.25,0.681931255,SCREEN_2,43307,9.70E-08,0.4,0.4,1.96E-12,0.928399728,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.234349639,5.907998272,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.066248226,3.164999074,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,10.82754171,2.150774984,REAR_BRACKET,46072,1.85E-06,24,0.136,18.46067411,2.637499229,A2146801901_600,46101,1.05E-06,3.1,0.32,144.3098716,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.339798127,2.603878876,A2146801901_595,46014,9.50E-07,1.15,0.43,17.72022351,27.61830225,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1068
230,P59,R2,1020.28,31.74,559.43,0.693935976,SCREEN_2,43307,9.70E-08,0.4,0.4,1.99E-12,0.936552598,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.24518925,5.95988017,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.119519817,3.192792948,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,12.18915923,2.172913774,REAR_BRACKET,46072,1.85E-06,24,0.136,19.26600264,1.811926082,REAR_BRACKET,46072,1.85E-06,24,0.136,172.8954857,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.500766283,0,A2146801901_595,46014,9.50E-07,1.15,0.43,24.60093791,12.22433427,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7594
231,P60,R2,1034.06,36.71,542.22,0.694009716,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.945511971,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.257101144,6.016894364,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.946818822,5.735194344,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,12.32641193,21.17200491,REAR_BRACKET,46072,1.85E-06,24,0.136,184.3747238,0.925498679,A2146801301_566,46014,9.50E-07,1.15,0.43,1.911230961,0.925511258,A2146801301_566,46014,9.50E-07,1.15,0.43,12.04913362,4.737923452,A2146800901_195,,,,,14.3052575,1.543772954,A2148312000_10,40000,1.04E-06,3.45,0.3,70.37937645,1.561099844,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7467
232,P61,R2,1048.08,31.09,524.51,0.706731259,SCREEN_2,43307,9.70E-08,0.4,0.4,2.03E-12,0.955402429,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.270250957,6.079833642,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.461166996,4.191397469,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,27.0435743,2.171369158,REAR_BRACKET,46072,1.85E-06,24,0.136,178.0339229,3.255461378,A2146800901_195,,,,,33.45296369,1.524616096,A2148312000_10,40000,1.04E-06,3.45,0.3,60.57260016,1.894402108,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2736
233,P62,R2,1061.19,30.96,508.04,0.709374841,SCREEN_2,43307,9.70E-08,0.4,0.4,2.03E-12,0.965217974,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.28330117,6.20800975,INNER_SCREEN,46064,1.81E-06,44.8,0.35,2.544762335,0.076778703,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.619567404,3.290515821,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.79547435,2.193677214,REAR_BRACKET,46072,1.85E-06,24,0.136,41.47628871,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.837340937,1.14E-12,A2146801901_595,46014,9.50E-07,1.15,0.43,99.96822429,3.170931551,A2146800901_195,,,,,46.22557276,1.595136872,A2148312000_10,40000,1.04E-06,3.45,0.3,48.79114782,1.774015368,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6026
234,P63,R2,1075.91,23.05,489.4,0.720717979,SCREEN_2,43307,9.70E-08,0.4,0.4,2.03E-12,0.977071737,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.299061287,5.551543962,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.177653485,0.555042026,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.355407105,0.077721615,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.031376528,0.235101661,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.618158411,3.330926377,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,40.59703476,2.752157883,A2146801901_600,46101,1.05E-06,3.1,0.32,103.2711758,1.957456668,A2146800901_195,,,,,5.2360834,3.079338217,A2146800901_195,,,,,37.39067307,3.224668091,A2146804802_197,40015,1.29E-06,7.63,0.37,5.475357637,2.189074298,A2146804802_197,40015,1.29E-06,7.63,0.37,49.90273504,1.540532952,A2148312000_10,40000,1.04E-06,3.45,0.3,1.803773717,3.264446738,A2146804802_197,40015,1.29E-06,7.63,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.865
235,P64,R2,1094.58,21.46,465.93,0.735462605,SCREEN_2,43307,9.70E-08,0.4,0.4,2.14E-12,0.993160547,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.320452091,6.094394265,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.782229834,0.222220774,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.710668999,3.869527009,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.11705637,2.048938752,REAR_BRACKET,46072,1.85E-06,24,0.136,3.116775638,10.88208251,A2146801901_600,46101,1.05E-06,3.1,0.32,83.73859163,4.940974294,A2146800901_195,,,,,51.63957373,2.530161279,A2146800901_218,,,,,8.8870714,2.201448479,A2146804802_197,40015,1.29E-06,7.63,0.37,45.32003409,2.108862034,A2146804802_197,40015,1.29E-06,7.63,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9826
236,P65,R2,977.11,55.8,614.12,0.568924512,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.103661294,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,1.140273896,6.455176062,REAR_BRACKET,46072,1.85E-06,24,0.136,0.490130603,3.957135985,REAR_BRACKET,46072,1.85E-06,24,0.136,15.39208373,2.852992744,REAR_BRACKET,46072,1.85E-06,24,0.136,16.24446663,16.62341209,A2148309800_712,,,,,4.455686514,2.987979746,A2146801901_600,46101,1.05E-06,3.1,0.32,49.74792979,3.676930451,A2146802402_4,46064,1.81E-06,44.8,0.35,0.948398569,6.99496981,A2146802402_4,46064,1.81E-06,44.8,0.35,9.404626916,7.787841037,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.349962815,A2146802402_4,46064,1.81E-06,44.8,0.35,7.800496733,18.42119221,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1944
237,P66,R2,989.63,56.36,598.41,0.67618968,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.918567502,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.221277246,5.845429555,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.002003561,3.131480119,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.49246196,2.08765344,REAR_BRACKET,46072,1.85E-06,24,0.136,13.21873581,2.892523705,A2146801901_600,46101,1.05E-06,3.1,0.32,107.8810162,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.144875534,0,A2146801901_595,46014,9.50E-07,1.15,0.43,0,2.48692532,A2146801901_595,46014,9.50E-07,1.15,0.43,12.97004571,26.27091281,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3172
238,P67,R2,1001.09,58.04,584.06,0.683758864,SCREEN_2,43307,9.70E-08,0.4,0.4,1.89E-12,0.924818295,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.229587961,5.885207333,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.157759354,3.904680984,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,5.820990549,13.43503615,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,3.401816714,3.498450081,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,4.294613075,1.088053812,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,1.53927089,6.207758008,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,148.4953068,27.12808484,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4284
239,P68,R2,1017.14,53.09,563.81,0.692934313,SCREEN_2,43307,9.70E-08,0.4,0.4,1.99E-12,0.934372687,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.242290959,5.94600801,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.105276082,3.185361434,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.77623689,2.123574305,REAR_BRACKET,46072,1.85E-06,24,0.136,17.20466521,4.274639633,A2146801901_600,46101,1.05E-06,3.1,0.32,188.4791501,27.07019911,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4652
240,P69,R2,1055.44,51.7,515.69,0.710287954,SCREEN_2,43307,9.70E-08,0.4,0.4,1.94E-12,0.960584224,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.277140388,5.970904208,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.41844913,3.274718944,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,17.8132637,4.196303906,REAR_BRACKET,46072,1.85E-06,24,0.136,172.118397,3.545094644,A2146800901_195,,,,,46.61925136,2.371657448,A2148312000_10,40000,1.04E-06,3.45,0.3,40.89036385,2.090819014,A2148312000_10,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.661
